from,to,timestamp,value,Temporal Ricci value,bin_edge,bin_pair
0x6064633e8a38a88dabbc311bcd5923ce1f93ff0b,0xf3a4afcf7cd4dd74bc9ecc0adbb02a2b9e6ffed3,1697513387,0.9999999999098086,-72551.7258511852,5,3
0x6064633e8a38a88dabbc311bcd5923ce1f93ff0b,0xa1d771f7a62964fb3161e3298aad59191e5564b1,1697956115,0.9999823257917709,-82106.89005670809,5,3
0x6064633e8a38a88dabbc311bcd5923ce1f93ff0b,0x03287b336fd14367f7d5786569069001280f018c,1698075347,0.9999996489593874,-94121.79496391337,5,3
0x6064633e8a38a88dabbc311bcd5923ce1f93ff0b,0x40b1c187f1819c41f1727ec82b5b7aa3e1b65c25,1698076439,0.9999377995387949,-81514.27120303702,5,3
0x6064633e8a38a88dabbc311bcd5923ce1f93ff0b,0x1aec8b5b09105d9b0cf2f50e98fc518c1f14ade0,1698283259,0.9999849384064783,-92725.7547964151,5,3
0x6064633e8a38a88dabbc311bcd5923ce1f93ff0b,0xc4db22331361c9dc5bdb3baae2fe93b61bda3b93,1698521807,0.9999920058903616,-89552.20241722539,5,3
0x59c3796f4115293786f02421b9274e5d7198ed66,0x3ab28ecedea6cdb6feed398e93ae8c7b316b1182,1685847287,0.936685515841562,-78448.48862661712,5,3
0x517ba655f940888cf0d418643398a86622a7c276,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1682432255,0.9999999000000099,-78653.87775416685,5,3
0x517ba655f940888cf0d418643398a86622a7c276,0x67ab1a00e286eb524e978e3e12c24cb918c1a114,1683963515,0.9999900000999989,-70616.29823476446,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x517ba655f940888cf0d418643398a86622a7c276,1682432339,0.9999999000000099,-85577.4098865883,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x80fc4d4b2cd477be31da5b840177e7f26f2d8508,1682494043,0.9900990099009901,-96197.8334484937,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x80fc4d4b2cd477be31da5b840177e7f26f2d8508,1682674463,0.9861932938856016,-96030.04682996443,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x80fc4d4b2cd477be31da5b840177e7f26f2d8508,1685826515,0.9310040601763991,-91195.23967719059,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x6fa7102584ff4cd9c1687e43c7855b1a919cbe0d,1682494127,0.9689922480620154,-83565.22903187836,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x6fa7102584ff4cd9c1687e43c7855b1a919cbe0d,1685830643,0.9689922480620154,-73845.0472224975,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xfb6a24f4eaac0ec16d000109529af6ad63d8f7a5,1682596091,0.9920260942543833,-82267.00056616649,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x00bab27ec0bd50b05932166d58fb09d538580c34,1682614427,0.9991740829031087,-85526.98105138728,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x5c066fb63bd91357b84a5b8a249c08eefe8832ab,1682627087,0.9327198399676607,-76931.65980880677,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x5c066fb63bd91357b84a5b8a249c08eefe8832ab,1684076963,0.9433962264150942,-66375.08772641163,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xc73a43720a39d677cf43d3b9b543d5c5d25b1a6d,1682679455,0.9970089730807579,-82504.8741113156,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x96b7c266c68baabc7da1b4d71de453435ea2b9e7,1682705303,0.9977927810685617,-83438.67055992599,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x96b7c266c68baabc7da1b4d71de453435ea2b9e7,1691739935,0.9940357852882704,-42111.70502098531,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x869764ab27a57fee1438461a12be9863c34ec9fa,1682711699,0.9987315990088319,-82134.32146750056,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x217407433a93cf66bda2eac52e7b5d4b50879888,1682844767,0.9983228176663207,-86242.92997418871,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x82f04a60a2db56143866ba91dac5c5c6dd9a9dee,1683136127,0.9980944589968338,-79957.57712949198,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xfa745c6cf92a335893d5d225a971129518736cb9,1683288983,0.9852216748768474,-74028.08478194795,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xfa745c6cf92a335893d5d225a971129518736cb9,1685836475,0.980675976027572,-71782.07842852369,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x5d327e23ac8fb619105eecaf50f8e5fd82b32b6d,1683425855,0.9680496378681193,-68780.9755828556,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xe357e0e3338c344b91779324366dc94453d80c9b,1683451727,0.9804843031620599,-75388.75438989986,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x1c893d478ae92c4fdaf898828a5b969f6d895ef6,1683525515,0.9984601650260999,-74076.1945989547,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x2916f5ab0ecd3b320bec38f385fa09bee6d0ae91,1683548555,0.9891026114336602,-73257.04249041845,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xf6ed81d5e9f61dd1ea21e96ae1d660ecc388ae4f,1683637967,0.9944370838195441,-71951.57186850188,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x24cb6f3f8d8ce9a6b224e39ac2bd221cf5bf0ca3,1683963479,0.9999900000999989,-73778.48077666113,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xe54ded04d169a0cfadb9c4e260fdf4b1836c0e6b,1684077179,0.9900990099009901,-87563.92924456863,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xe54ded04d169a0cfadb9c4e260fdf4b1836c0e6b,1685823119,0.9694550971132739,-86184.52443879386,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x26fa0124b0eafdd611593d603b92a9f187802fd5,1684160567,0.9522828148967313,-79990.83122887963,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x10f52c26a31d5ba8183d334f62bf854ea6c7a17d,1685287655,0.9979921738571021,-72305.91741507484,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xf361ef4ccd0e366c13ac2cf11c2885cb6f4d622a,1685532827,0.99000099000099,-69701.24940783935,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xf361ef4ccd0e366c13ac2cf11c2885cb6f4d622a,1691233979,0.9950248756218907,-62996.52917405024,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x22a8ff60d7b5686082ee9e8a20081c8659153588,1685600459,0.9925558312655086,-91574.45836790436,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x22a8ff60d7b5686082ee9e8a20081c8659153588,1693546115,0.9975062344139651,-44090.37271967887,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x72604fa8d45e895e9ee85cf57f7753178df56d9d,1685624267,0.9982530571499876,-74040.25879538269,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x5861f5b4f0f3d38a292d7e65410f87d451b8b3af,1685824907,0.9523809433106577,-73067.45897518405,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x5861f5b4f0f3d38a292d7e65410f87d451b8b3af,1685972255,0.9505703331694836,-73686.72646442888,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x5861f5b4f0f3d38a292d7e65410f87d451b8b3af,1694013671,0.9897610603967442,-30474.501061202136,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xc5e0a6e8c361e6d16b4afef3451ec8f1672da2b1,1685826323,0.9115770282588879,-74442.91898776055,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x6e65947e393b16c9631bd2037eaeb2a8a3469a52,1685827127,0.9939691229451795,-79395.97741733868,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x85457333d6a8c16f184eadf393a09dce8048c9e3,1685827163,0.9972129876748692,-72976.06846314069,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x85457333d6a8c16f184eadf393a09dce8048c9e3,1694015219,0.9925558312655086,-28884.232957907185,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x795161dd40e70c20fe6536d644abdb22425bc3f1,1685827163,0.9473150722564572,-70243.04933099677,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x795161dd40e70c20fe6536d644abdb22425bc3f1,1691579603,0.9466111321469141,-39603.7034343141,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xab69fa14cce442cc04f764c6553b889701c92b08,1685828255,0.9887702908490799,-75600.75603633503,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x064e5bc49ef72b7629aa358f88c619e03f5c8627,1685828759,0.987692662806387,-70521.45053075487,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x73329c2737007a1b43ba19d501b10afe5580f3fa,1685828759,0.9478672985781991,-77378.86152537775,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x79aae64446bf7fd183d712d7a13322dfbca371ee,1685829911,0.9984690274707985,-66412.83884732,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x532345074c9e5a39f3745390271a330d882c5a1e,1685830103,0.9919551445819262,-67793.53220545806,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x92d87b289e5359b0b646b571da5e2f352572b190,1685830463,0.9803921568627451,-71863.31354660778,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x51f5450c7ca9d8904a516810a7d7c97c3bf30c15,1685830751,0.9689922480620154,-72277.12463821737,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xfbaff3e862167cb30dc7dcf116fe41aec29dd972,1685830811,0.9578544061302682,-72493.56234895582,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xf0ebfe7b541a8302b8530c328ada2e1264212f15,1685831843,0.9964736392265594,-77243.42349918997,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xfdcadbf0d4a295b47a06d375dbdb357dd23beefc,1685839619,0.9910305197164234,-74905.27585850097,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xfb71217d042eb7ad735ac61dfc975a60c5bc7f12,1685842319,0.9551651470032577,-72257.36593410079,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xe7031b5f49777b39311db88ca797f1c9f2bf556d,1685856011,0.9560804739053801,-76971.36774580489,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x52f846176545bb5348c73ffba123afb838cfa4ef,1685856071,0.9714207623158376,-75326.26752955868,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x4bac41868bd9b2d4ee9a15aa6d436529305418ab,1685856215,0.9720839013149066,-69971.07898066891,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x098f5c094d6201ed785e9dde35cd7a1b96e6ae4e,1685905991,0.9950248756218907,-72571.64106911838,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x4b728cc110967816b78711b2a531f2c9fb50f9e9,1685924543,0.9435215580234324,-69013.14324866499,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x9d70c686531e228c129f695136f7b67a2cba9ace,1686116903,0.9659211896208096,-72000.72414278278,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x4b15bda13573a2d619b61065302cc6a703bd4226,1686130643,0.9995002498750625,-75556.12043772255,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xebc46e46a9fa53aaca866278a91189fa86b8f91e,1686216935,0.9984707335760666,-74836.52294600094,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xebc46e46a9fa53aaca866278a91189fa86b8f91e,1695309107,0.998003992015968,-30706.944587745453,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xa21fa4a1dcaa9a12732d94030f78dc25d6f62f46,1686279071,0.9950248756218907,-69136.97142574533,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xea88ac58bdbd5912b5287ee3f37a2d3c769eb487,1686848555,0.9972301374816256,-80904.4436279258,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xbd614756cd2d56f37e0036061f16aba4337f989d,1686935267,0.9923284673911538,-71467.75437912229,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xe9c5bba698c75282345f3a526751ac25c1cb3281,1686994595,0.9889240506329113,-75831.43443972297,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xef6b6f0006acf5ff9046cd756cdddce71c6f6746,1687023911,0.9439357079954048,-70050.51726779043,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x59ca9ce51db03c9370f1be4e9f5469727f35299d,1687023995,0.9626327738957805,-73259.53001433174,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xef5b6ec15b2a46887003b97081990e9eabccc92a,1687030235,0.9661835748792271,-73317.91082960146,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x9106fccf6523b9735e83ef8feadaf69e4e80efa5,1687471139,0.9995110829586177,-74117.75605305123,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x9106fccf6523b9735e83ef8feadaf69e4e80efa5,1693733015,0.9985022466300548,-21303.608617248203,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x56471c4b54ddc700c44cadcfcde7f33275ed41ef,1687917107,0.9995795980121636,-81643.5254319364,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x2a3ee28ea3e128b72330f9887b772c1af078227e,1687935515,0.9906679083037784,-76469.72294778794,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x9b3860526faea7f74aef20a795be57d395e59523,1688673575,0.9990212588726824,-74615.60145226221,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x1e3f363fa901aa8af9c4996f2615df5190b711e5,1688797139,0.9855624367305874,-77890.22767474162,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x8fa6edc92aab8654d53f57a4a477138707ef239a,1689163271,0.9980537950995559,-79294.45219091569,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x02f762d61776df03905e9c6bf1a105b270094fd3,1689261479,0.9649922342429836,-73177.12732723418,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xd217a0cda17cfdd08c46813a08523543c0970fd0,1689314075,0.9989949211997302,-69769.16834783014,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x57a4ea7101a2b5ebd9c622a5dc1c198b097b848c,1689368555,0.9995002498750625,-70136.24841611057,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x6a2c6288707b9b6751568f0566fe085995c61829,1689574115,0.9959165727459243,-71089.40361117262,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xf7d87cf117d16fbcc2120191a86fa976bd041fbd,1689668135,0.9975966887678202,-68270.52095182327,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x0f5321c6e9df53d73f1974c615e06331d812421d,1690837919,0.9984220937230801,-69278.57996232073,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x6997b7a6fbace58c4e398bef985d0017917b570c,1691017883,0.9966116174583451,-62534.251129086784,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x55038f863531bb761df8628794dc580fbbdb0360,1691196359,0.9984050479359224,-66793.77489372008,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x4b1b66eb73d4c16ebea1e01a58aa310e0f3d3553,1691245547,0.977028773624397,-66265.58756412833,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xbdc8f6a9b21a378632b0054fa95cdf5492a01bbb,1691250947,0.9994723707078228,-63104.63790776215,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xf6cc879901ee8a1ca37c27617e869f5469456da7,1691346599,0.9992481089437742,-52295.27797084843,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xd8dffbc1d9186a5a5d4aa647b86a706206215cd4,1691386979,0.9939675829082376,-56049.59717927158,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xd8dffbc1d9186a5a5d4aa647b86a706206215cd4,1694018147,0.993828612526508,-32770.37401982001,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x407146b03ebd353f4533d0fcbf4c89f5b6590035,1691392091,0.9955201592832256,-41951.88909542845,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x4626844fb481bff6c473a7e46e88c4506759dee5,1691393951,0.9999000099990001,-46068.67806818703,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x177071c95034e0ea2956e0b1db6cfc0633ae7733,1691401847,0.996170967842356,-49922.43577530626,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x78585ef9c2138a5069fa114e676b86cc813ba0b9,1691433299,0.9587727708533078,-46563.24037993787,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x78585ef9c2138a5069fa114e676b86cc813ba0b9,1694013587,0.9900990099009901,-24318.550698925672,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xcd764112be6b8bc456f0efe17bda4ab9390fcfad,1691433383,0.9996751055906831,-45976.30366400023,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xd518815de447b8b90d6e1d441220bfa798b014bb,1691444459,0.9880165060339404,-47296.143469035705,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x7d6b10888a956caffa98c54e62ab57eee9594cf3,1691475323,0.9992505620784411,-47757.23325098653,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x39964af845eefd315365a89035a745dd3a989194,1691487635,0.9992495735627501,-46060.71852638741,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xe632ce76e626d400508289b69cd724edcd1042cb,1691487683,0.9990009990009991,-36319.61021517888,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xe632ce76e626d400508289b69cd724edcd1042cb,1691488691,0.999900000001,-44873.5110749356,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x30b0f166126d7601325e8b7f1f292f796dbb6f0a,1691490587,0.9970189134487881,-40285.8079263743,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x30b0f166126d7601325e8b7f1f292f796dbb6f0a,1694015411,0.9990009990009991,-29476.619083257418,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x30a5f636e0e93707e771201601dc275401baa8c6,1691490647,0.9863878477017163,-47465.9702787825,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xacd243cffd24f7180035d349e3c9269c44fef3d4,1691492051,0.9992907809543128,-44473.916263450075,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x61539d60da9f85639c4198af6e5da16f002168d0,1691492099,0.998707161182216,-46766.202224473534,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x66de7757e105b1c7602289e37eaf9c8c311f4366,1691617547,0.9930324868592012,-46892.330320469,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xefcc5ae574a0675bb85d4043b32f8cd4b3598ff5,1691618627,0.9964722788736089,-39661.334955866114,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x7a76f222b1c3718c8246b52a0465adf09afcb8be,1691626955,0.9990250230739116,-42987.1065961492,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xb22b2a77642541a07c4764c7e524215ca3f6b63f,1691650739,0.9999100080992711,-35099.63164779669,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xfc77338a7b3ea4c3ef05a9a8d070f62dd6627d3c,1691681927,0.998003992015968,-42859.420432909894,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xfc77338a7b3ea4c3ef05a9a8d070f62dd6627d3c,1693683167,0.9971879300372948,-23111.1881736938,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xa7be39acb8125bcb5a1b372de0ed0a40ecec871a,1691780591,0.9988029945688901,-35395.63411232228,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xa7be39acb8125bcb5a1b372de0ed0a40ecec871a,1694070779,0.998778058711173,-31720.07372526143,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xf84bfa23c2ab766c47056011b26e2d12ade5c754,1691785859,0.9861808404678502,-37434.43921484794,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xf84bfa23c2ab766c47056011b26e2d12ade5c754,1694013623,0.9900990099009901,-32781.92212709267,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xd9f1e6a0ed86c8f38d8242a0a42644e440be20db,1691823563,0.9980694343653123,-37435.29398863143,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x2fe9ced6e8a0e9dfb90ef789180a0ea61c153287,1691840771,0.9992994448348558,-40618.97827814965,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x2fe9ced6e8a0e9dfb90ef789180a0ea61c153287,1694016371,0.9994283434941872,-31461.61305918672,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x3f5f8dcee86732d2d7bb4b6481008410fe457da3,1691862935,0.9940361508880475,-44373.74302111553,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x3f5f8dcee86732d2d7bb4b6481008410fe457da3,1696031759,0.993860233992538,-43206.84964006662,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x88367cd6c890fc38ee3ec5a7b9baf71ef8ab6972,1691901383,0.9528020001219586,-44305.843927982394,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x7fd29bb2fa90554203950f2de0c32f9bb509b175,1691950751,0.9989012086704624,-35854.58907676935,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x7fd29bb2fa90554203950f2de0c32f9bb509b175,1693914191,0.9993039847746044,-26545.611378702084,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x830bc789df702c62c594ce1ed80c9f4cb6118b9a,1692019751,0.9986531803521858,-36673.48944777664,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x6f64f9f401e4ef41846f337d13e7302be676a7c7,1692079031,0.9989832212911979,-39593.62627511545,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x10f59e57230f87dc13d1c7b402bda7b61be7352c,1692090719,0.9990009990009991,-37319.796602732946,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xc571e0b4977f9aaaf5197f22b3b993da6d9544a7,1692097979,0.9998245383501683,-35192.92614655438,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x3bb2e4de40fbeef399a8b3c2eb1c856844975408,1692108179,0.9999988400013455,-33676.24586595447,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x3bb2e4de40fbeef399a8b3c2eb1c856844975408,1696675151,0.9994982918374292,-40305.25464819684,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x035249117163cffcbc69d09faeade04103634811,1692139511,0.9998100360931423,-32716.23676796569,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x035249117163cffcbc69d09faeade04103634811,1694039519,0.9996274244214074,-32031.14121785737,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x9a293d82710058d930376ee0af037da5d3421ec6,1692161267,0.9996469346991336,-40750.38831919943,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xbc564ed02e16775b95e1aca778ec550d75044852,1692213935,0.998973532873719,-28863.378138793283,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xfe5855d853492aaddeb5087b1a96110b9dad9c56,1692265139,0.9975053189976126,-34284.7942730971,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x719bd84af4f2a08f3aa83037a3728cade5a43c3f,1692271391,0.999410347894742,-34232.331610282774,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x40fbc035470957bb9cf7909def82e470060b75bd,1692375659,0.99999950000025,-35924.649464856055,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xddb78a939eb9ebcbeb77c19ec9e5de94c5395d94,1692449387,0.9900752117023182,-28533.674032485505,5,4
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xddb78a939eb9ebcbeb77c19ec9e5de94c5395d94,1694043959,0.98664606952304,-24250.97306088621,5,4
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x0ad01d3397f5955d39987d3a15366c756b99efc7,1692459539,0.9991423661671531,-29584.015646203636,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x0d60b347e261aba45da50e8eed8bcb8cdb59d517,1692461795,0.9996894216829914,-34202.433517301695,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x0d60b347e261aba45da50e8eed8bcb8cdb59d517,1694155019,0.9997500624843788,-28164.457335966374,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xafe94e7f4ae6bbdee335f7621a37c26120a33019,1692532571,0.9997000899730081,-31038.73274221707,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x7db13eb6b858a5fdcf447faa799ca66fe22f4fb2,1692536159,0.9999000099990001,-28970.110080162558,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x8a29ed8395a5f2adebd1868a6a0c676ea0b73926,1692546791,0.9990009990009991,-35892.005667805344,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xd77eb80f38fec10d87a192d07329415173307e93,1692553979,0.9997500624843788,-30391.311170831752,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x05c4e3e45e6822a1f770b97de63c10c48c04ab89,1692561479,0.998003992015968,-38375.48210041516,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x05c4e3e45e6822a1f770b97de63c10c48c04ab89,1694018567,0.998003992015968,-29167.361500413514,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xd1c8305b509e3b0f870c5999648f14bfb6121c04,1692567083,0.9988973652142767,-33625.627913367716,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x3da7400a69734efd9f0b992da2552e4b47b83711,1692631523,0.9991975683220573,-25117.649344849826,5,4
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x211f0a005ce4eee984fa3eb3b88bbb3accce296c,1692728579,0.9951498486192978,-23268.547983267337,5,4
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x4bb60e1c2fda35947148b0b5f3c2d3d82b4fd076,1692744635,0.9944814526601043,-27158.25841612792,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x4bb60e1c2fda35947148b0b5f3c2d3d82b4fd076,1692987407,0.9944814526601043,-29564.262156679557,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0xc8e73a269a5c1e3351224dce36548881a8a67742,1693056323,0.9998096862262268,-31297.948207850164,5,3
0x67ab1a00e286eb524e978e3e12c24cb918c1a114,0x0974a33541c2128a756fcb6741c959250aeaac75,1693065023,0.9996020435656945,-23414.05731727871,5,4
